episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1946,13559919,0,Monza,18075.559952676296,0.9958913284108881,961,1.0,96.10000000000001,0.0,0.0
1947,13560878,0,Monza,18037.90118329227,0.995586057872885,959,1.0,95.9,0.0,0.0
1948,13561061,0,Monza,2283.584682457149,0.16341904562647672,183,0.0,nan,1.0,0.0
1949,13562031,0,Monza,18077.8537376225,0.9955000424174256,970,1.0,97.0,0.0,0.0
1950,13562989,0,Monza,18062.88021096587,0.9951723403979007,958,1.0,95.80000000000001,0.0,0.0
1951,13563159,0,Monza,2153.54335449636,0.16208496277807657,170,0.0,nan,1.0,0.0
1952,13564124,0,Monza,17975.601819500327,0.9956840480290065,965,1.0,96.5,0.0,0.0
1953,13565075,0,Monza,18079.385389216244,0.9960123403506765,951,1.0,95.10000000000001,0.0,0.0
1954,13565760,0,Monza,11295.511912748218,0.6877927793229639,685,0.0,nan,1.0,0.0
1955,13566729,0,Monza,17987.852848261595,0.9960749123780794,969,1.0,96.9,0.0,0.0
1956,13567676,0,Monza,18026.26599931717,0.9951685455983952,947,1.0,94.7,0.0,0.0
1957,13568640,0,Monza,18055.52250982821,0.995503162585908,964,1.0,96.4,0.0,0.0
1958,13569592,0,Monza,18031.147097744048,0.9959571049356511,952,1.0,95.2,0.0,0.0
1959,13570274,0,Monza,11246.56375451386,0.6869623506978298,682,0.0,nan,1.0,0.0
1960,13570961,0,Monza,11203.647768057883,0.6861908679583489,687,0.0,nan,1.0,0.0
1961,13571333,0,Monza,5812.939394906163,0.37180433608970703,372,0.0,nan,1.0,0.0
1962,13572287,0,Monza,18092.98811133206,0.9950711457444191,954,1.0,95.4,0.0,0.0
1963,13573255,0,Monza,18150.850196182728,0.9956556291971537,968,1.0,96.80000000000001,0.0,0.0
1964,13574207,0,Monza,18116.324938848615,0.9954905132542228,952,1.0,95.2,0.0,0.0
1965,13574382,0,Monza,2282.8405769839883,0.1609421589069763,175,0.0,nan,1.0,0.0
1966,13575337,0,Monza,18055.30098992586,0.9951303446167059,955,1.0,95.5,0.0,0.0
1967,13576285,0,Monza,18089.932655766606,0.9958096980570795,948,1.0,94.80000000000001,0.0,0.0
1968,13577242,0,Monza,18051.906805574894,0.9955417852119868,957,1.0,95.7,0.0,0.0
1969,13577920,0,Monza,11287.574592292309,0.6882576844268343,678,0.0,nan,1.0,0.0
1970,13578879,0,Monza,17973.656581439078,0.9957751232171399,959,1.0,95.9,0.0,0.0
1971,13579847,0,Monza,18052.546370483935,0.9952016868474104,968,1.0,96.80000000000001,0.0,0.0
1972,13580811,0,Monza,18134.984464399517,0.9960884893274216,964,1.0,96.4,0.0,0.0
1973,13581335,0,Monza,7927.263152085245,0.5008482641828101,524,0.0,nan,1.0,0.0
1974,13582304,0,Monza,18066.206153698266,0.9954572033474517,969,1.0,96.9,0.0,0.0
1975,13583251,0,Monza,18031.25184584409,0.9950424739259326,947,1.0,94.7,0.0,0.0
1976,13584229,0,Monza,18066.3650649637,0.9958465497767224,978,1.0,97.80000000000001,0.0,0.0
1977,13585194,0,Monza,18068.761802315712,0.9953398175494129,965,1.0,96.5,0.0,0.0
1978,13586146,0,Monza,18085.454288117588,0.9952624879683774,952,1.0,95.2,0.0,0.0
1979,13587086,0,Monza,18014.106447435915,0.9963411386456141,940,1.0,94.0,0.0,0.0
1980,13588051,0,Monza,17939.746996358037,0.9956054535148023,965,1.0,96.5,0.0,0.0
1981,13589008,0,Monza,17996.486720956862,0.9958737036754067,957,1.0,95.7,0.0,0.0
1982,13589959,0,Monza,18051.40274439752,0.9953084472068336,951,1.0,95.10000000000001,0.0,0.0
1983,13590904,0,Monza,17943.632278814912,0.9951429939483911,945,1.0,94.5,0.0,0.0
1984,13591842,0,Monza,17766.21407816559,0.9955723122657871,938,1.0,93.80000000000001,0.0,0.0
1985,13592782,0,Monza,17881.271931111813,0.9962735068855372,940,1.0,94.0,0.0,0.0
1986,13593717,0,Monza,17976.426872745156,0.9963203094127725,935,1.0,93.5,0.0,0.0
1987,13594664,0,Monza,17888.79017484188,0.9957544626420541,947,1.0,94.7,0.0,0.0
1988,13595592,0,Monza,17890.335104122758,0.9962986368911518,928,1.0,92.80000000000001,0.0,0.0
1989,13596543,0,Monza,17945.402827218175,0.9951278990792467,951,1.0,95.10000000000001,0.0,0.0
1990,13597481,0,Monza,18027.401492074132,0.9951560649244657,938,1.0,93.80000000000001,0.0,0.0
1991,13598420,0,Monza,17892.664749711752,0.9955591569608344,939,1.0,93.9,0.0,0.0
1992,13599086,0,Monza,11142.399999976158,0.6865883099598983,666,0.0,nan,1.0,0.0
1993,13599252,0,Monza,2173.4690868258476,0.16228629797406618,166,0.0,nan,1.0,0.0
