episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
8536,7328709,2,Silverstone,17982.702065341175,0.9954274058374728,1139,1.0,113.9,0.0,0.0
8537,7328889,0,Monza,17719.050991259515,0.995230717063628,1086,1.0,108.60000000000001,0.0,0.0
8538,7329816,1,Melbourne,16317.93933095038,0.995822277764933,1099,1.0,109.9,0.0,0.0
8539,7332120,0,Monza,17723.638016209006,0.9950957697767663,1077,1.0,107.7,0.0,0.0
8540,7332180,2,Silverstone,17925.22664207965,0.9952196596167806,1157,1.0,115.7,0.0,0.0
8541,7333131,1,Melbourne,16383.343059033155,0.9953375285171348,1105,1.0,110.5,0.0,0.0
8542,7334652,1,Melbourne,6377.428947046399,0.4474742874667256,507,0.0,nan,1.0,0.0
8543,7335360,0,Monza,17653.27726726234,0.9951437977080085,1080,1.0,108.0,0.0,0.0
8544,7335681,2,Silverstone,17915.890541508794,0.9958207312169298,1167,1.0,116.7,0.0,0.0
8545,7337100,0,Monza,8208.006566531956,0.5224905117363029,580,0.0,nan,1.0,0.0
8546,7337907,1,Melbourne,16287.763960255776,0.9954917193990421,1085,1.0,108.5,0.0,0.0
8547,7338933,0,Monza,9071.30413633585,0.5680459413607342,611,0.0,nan,1.0,0.0
8548,7339170,2,Silverstone,17903.510488316417,0.9953390278974029,1163,1.0,116.30000000000001,0.0,0.0
8549,7339269,0,Monza,644.8203230723739,0.06850578673193047,112,0.0,nan,1.0,0.0
8550,7341120,1,Melbourne,16273.181019417942,0.9952984797281265,1071,1.0,107.10000000000001,0.0,0.0
8551,7341360,0,Monza,10614.17210752517,0.6657861045236203,697,0.0,nan,1.0,0.0
8552,7342566,2,Silverstone,17910.625470474362,0.9954932019904156,1132,1.0,113.2,0.0,0.0
8553,7342824,0,Monza,6850.683454357088,0.4340816340642792,488,0.0,nan,1.0,0.0
8554,7344354,1,Melbourne,16260.617336533964,0.9954370741320641,1078,1.0,107.80000000000001,0.0,0.0
8555,7346004,2,Silverstone,17931.073766186833,0.9958857186557329,1146,1.0,114.60000000000001,0.0,0.0
8556,7346106,0,Monza,17815.91161108762,0.9958275968614141,1094,1.0,109.4,0.0,0.0
8557,7347576,1,Melbourne,16359.81584238261,0.9955653707137676,1074,1.0,107.4,0.0,0.0
8558,7349136,0,Monza,15502.243789985776,0.9494775573027374,1010,0.0,nan,1.0,0.0
8559,7349460,2,Silverstone,18003.485353790224,0.9957583565468852,1152,1.0,115.2,0.0,0.0
8560,7350834,1,Melbourne,16311.143021851778,0.9960250406176518,1086,1.0,108.60000000000001,0.0,0.0
8561,7351632,1,Melbourne,2846.646214939654,0.21721724576059162,266,0.0,nan,1.0,0.0
8562,7352391,0,Monza,17829.552292197943,0.9954388934398374,1085,1.0,108.5,0.0,0.0
8563,7352931,2,Silverstone,17993.04222173989,0.9959942107679914,1157,1.0,115.7,0.0,0.0
8564,7353120,0,Monza,3057.614674463868,0.21090681878246978,243,0.0,nan,1.0,0.0
8565,7354860,1,Melbourne,16268.499375604093,0.9950391681239505,1076,1.0,107.60000000000001,0.0,0.0
8566,7356375,0,Monza,17813.1293566823,0.9957367957421338,1085,1.0,108.5,0.0,0.0
8567,7356408,2,Silverstone,18021.635543115437,0.9953628745963894,1159,1.0,115.9,0.0,0.0
8568,7358103,1,Melbourne,16205.180691108108,0.9955811514928065,1081,1.0,108.10000000000001,0.0,0.0
8569,7358136,0,Monza,8581.114074222744,0.5391522114320612,587,0.0,nan,1.0,0.0
8570,7359858,2,Silverstone,18085.154716946185,0.9957343024852988,1150,1.0,115.0,0.0,0.0
8571,7361343,1,Melbourne,16315.901494026184,0.9955342468707291,1080,1.0,108.0,0.0,0.0
8572,7361397,0,Monza,17806.19840811193,0.9955535069260151,1087,1.0,108.7,0.0,0.0
8573,7363320,2,Silverstone,18005.305515155196,0.9954591737877748,1154,1.0,115.4,0.0,0.0
8574,7364622,0,Monza,17732.98687685281,0.9955877444504431,1075,1.0,107.5,0.0,0.0
8575,7364625,1,Melbourne,16353.04366196692,0.9960825886264677,1094,1.0,109.4,0.0,0.0
8576,7364787,0,Monza,-126.81496015936136,0.022496815319926054,55,0.0,nan,1.0,0.0
8577,7366272,0,Monza,6935.552304640412,0.4401105163676449,495,0.0,nan,1.0,0.0
8578,7366686,0,Monza,1293.7205255031586,0.10730634674314284,138,0.0,nan,1.0,0.0
8579,7366779,2,Silverstone,18011.230918079615,0.9958987410270056,1153,1.0,115.30000000000001,0.0,0.0
8580,7367889,1,Melbourne,16336.156686082482,0.9959850012103972,1088,1.0,108.80000000000001,0.0,0.0
8581,7369923,0,Monza,17804.47791851312,0.995128932108001,1079,1.0,107.9,0.0,0.0
8582,7370184,2,Silverstone,17904.7515662387,0.9950184038454648,1135,1.0,113.5,0.0,0.0
8583,7371108,1,Melbourne,16222.083828628063,0.9961906581658413,1073,1.0,107.30000000000001,0.0,0.0
8584,7373151,0,Monza,17778.014032498002,0.9956619538629963,1076,1.0,107.60000000000001,0.0,0.0
8585,7373598,2,Silverstone,17861.237333074212,0.9955254054021773,1138,1.0,113.80000000000001,0.0,0.0
8586,7374351,1,Melbourne,16291.602159753442,0.9960830954544077,1081,1.0,108.10000000000001,0.0,0.0
8587,7376346,0,Monza,17679.76833487302,0.9955569222455701,1065,1.0,106.5,0.0,0.0
8588,7377030,2,Silverstone,17976.261682987213,0.9950485958400076,1144,1.0,114.4,0.0,0.0
8589,7377528,0,Monza,5131.7097441107035,0.3394085622609382,394,0.0,nan,1.0,0.0
8590,7377594,1,Melbourne,16278.368389859796,0.9951371241421592,1081,1.0,108.10000000000001,0.0,0.0
8591,7378695,0,Monza,5083.4301893264055,0.33280014292058224,389,0.0,nan,1.0,0.0
8592,7380483,2,Silverstone,18031.627208016813,0.995402439380447,1151,1.0,115.10000000000001,0.0,0.0
8593,7380825,1,Melbourne,16270.109041184187,0.9951937736832633,1077,1.0,107.7,0.0,0.0
8594,7381770,1,Melbourne,3502.6501971296966,0.26903215514574574,315,0.0,nan,1.0,0.0
8595,7381920,0,Monza,17852.69976052642,0.9957270346745166,1075,1.0,107.5,0.0,0.0
8596,7383969,2,Silverstone,18056.831696666777,0.9952537189238113,1162,1.0,116.2,0.0,0.0
8597,7384980,1,Melbourne,16263.583182893693,0.9952000629572452,1070,1.0,107.0,0.0,0.0
8598,7385199,0,Monza,17825.24570246041,0.9956937036855261,1093,1.0,109.30000000000001,0.0,0.0
8599,7387422,2,Silverstone,18110.67047908902,0.9957262568164233,1151,1.0,115.10000000000001,0.0,0.0
8600,7388208,1,Melbourne,16342.59404682368,0.9953793418221791,1076,1.0,107.60000000000001,0.0,0.0
8601,7388367,0,Monza,17757.210890717804,0.9955511457174339,1056,1.0,105.60000000000001,0.0,0.0
8602,7390863,2,Silverstone,18064.796751461923,0.9952521014955322,1147,1.0,114.7,0.0,0.0
8603,7391523,1,Melbourne,16408.474113978446,0.9957796898194577,1105,1.0,110.5,0.0,0.0
8604,7391622,0,Monza,17845.5575382635,0.9952360930295943,1085,1.0,108.5,0.0,0.0
8605,7392543,1,Melbourne,4039.5921073406935,0.2941246477891382,340,0.0,nan,1.0,0.0
8606,7394334,2,Silverstone,17983.89678236097,0.9951198456293272,1157,1.0,115.7,0.0,0.0
8607,7394850,0,Monza,17787.858983516693,0.995493787586435,1076,1.0,107.60000000000001,0.0,0.0
8608,7395810,1,Melbourne,16239.908533245325,0.9952447790041273,1089,1.0,108.9,0.0,0.0
8609,7397736,2,Silverstone,17917.31216276437,0.9953242118396414,1134,1.0,113.4,0.0,0.0
8610,7398081,0,Monza,17685.48571767658,0.9953823193038752,1077,1.0,107.7,0.0,0.0
8611,7399029,1,Melbourne,16263.856744788587,0.9950262843273412,1073,1.0,107.30000000000001,0.0,0.0
