episodes,timesteps,seed,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1871,12726888,44,0,Monza,2266.406816996634,0.16214795644986893,173,0.0,nan,1.0,0.0
1872,12727344,44,1,Melbourne,3774.9175197780132,0.27533699680855056,293,0.0,nan,1.0,0.0
1873,12727389,44,0,Monza,2157.4913288503885,0.16167132963197023,167,0.0,nan,1.0,0.0
1874,12727923,44,0,Monza,2276.731967702508,0.1641640490982966,178,0.0,nan,1.0,0.0
1875,12728451,44,0,Monza,2291.6338292360306,0.16344007514040337,176,0.0,nan,1.0,0.0
1876,12728988,44,0,Monza,2293.7435025572777,0.1638333323213868,179,0.0,nan,1.0,0.0
1877,12729102,44,2,Silverstone,17994.08328899741,0.9952736257334001,1013,1.0,101.30000000000001,0.0,0.0
1878,12729501,44,0,Monza,2272.982679590583,0.1621596149172388,171,0.0,nan,1.0,0.0
1879,12730029,44,0,Monza,2294.9379151165485,0.1637116457505751,176,0.0,nan,1.0,0.0
1880,12730239,44,1,Melbourne,16308.784064590931,0.9956655153071714,965,1.0,96.5,0.0,0.0
1881,12730560,44,0,Monza,2314.1309666112065,0.16377990997723627,177,0.0,nan,1.0,0.0
1882,12731091,44,0,Monza,2291.3263664469123,0.16400665978880338,177,0.0,nan,1.0,0.0
1883,12731352,44,1,Melbourne,5048.533701628447,0.356859810193858,371,0.0,nan,1.0,0.0
1884,12731625,44,0,Monza,2278.620218731463,0.1639356759558299,178,0.0,nan,1.0,0.0
1885,12732141,44,2,Silverstone,18066.319508098066,0.9956901757240438,1013,1.0,101.30000000000001,0.0,0.0
1886,12732156,44,0,Monza,2318.6799322143197,0.16400818824971536,177,0.0,nan,1.0,0.0
1887,12732459,44,1,Melbourne,5038.82781663537,0.3568078833676487,369,0.0,nan,1.0,0.0
1888,12732666,44,0,Monza,2242.3500208184123,0.16190935843095666,170,0.0,nan,1.0,0.0
1889,12733194,44,0,Monza,2301.2365997955203,0.1640906302689737,176,0.0,nan,1.0,0.0
1890,12733734,44,0,Monza,2324.9420604780316,0.1641541404551432,180,0.0,nan,1.0,0.0
1891,12734265,44,0,Monza,2295.849574662745,0.16391714468491106,177,0.0,nan,1.0,0.0
1892,12734790,44,0,Monza,2310.3458993583918,0.16384771039506899,175,0.0,nan,1.0,0.0
1893,12735198,44,2,Silverstone,17810.646123223007,0.9956647945418182,1019,1.0,101.9,0.0,0.0
1894,12735324,44,0,Monza,2302.109879627824,0.1641772254854687,178,0.0,nan,1.0,0.0
1895,12735333,44,1,Melbourne,16326.774492368102,0.9961220290552478,958,1.0,95.80000000000001,0.0,0.0
1896,12735858,44,0,Monza,2313.4236690476537,0.16363079543888712,178,0.0,nan,1.0,0.0
1897,12736371,44,0,Monza,2248.3984215557575,0.1602974857176396,171,0.0,nan,1.0,0.0
1898,12736893,44,0,Monza,2286.4167905822396,0.16275541952183165,174,0.0,nan,1.0,0.0
1899,12737418,44,0,Monza,2277.949767008424,0.1630078896411587,175,0.0,nan,1.0,0.0
1900,12737955,44,0,Monza,2326.677584543824,0.16490251708207915,179,0.0,nan,1.0,0.0
1901,12738222,44,1,Melbourne,16296.335877932608,0.9957822700344247,963,1.0,96.30000000000001,0.0,0.0
1902,12738228,44,2,Silverstone,17881.901466354728,0.9950948791723014,1010,1.0,101.0,0.0,0.0
1903,12738480,44,0,Monza,2300.9337974712253,0.16387132248088138,175,0.0,nan,1.0,0.0
1904,12738999,44,0,Monza,2300.5619553029537,0.16370097814752055,173,0.0,nan,1.0,0.0
1905,12739533,44,0,Monza,2314.194401152432,0.16397018754911102,178,0.0,nan,1.0,0.0
1906,12740055,44,0,Monza,2278.808628693223,0.1626342283831776,174,0.0,nan,1.0,0.0
1907,12740478,44,1,Melbourne,11739.371776796877,0.7905768522096178,752,0.0,nan,1.0,0.0
1908,12740580,44,0,Monza,2269.360315874219,0.16290417566244972,175,0.0,nan,1.0,0.0
1909,12741105,44,0,Monza,2315.554888404906,0.16411937587522835,175,0.0,nan,1.0,0.0
1910,12741300,44,2,Silverstone,18062.821436472237,0.9959819763745984,1024,1.0,102.4,0.0,0.0
1911,12741624,44,0,Monza,2272.837289378047,0.1608006128854188,173,0.0,nan,1.0,0.0
