episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
13682,9149250,0,Monza,1015.0441383048892,0.09151147412444277,143,0.0,nan,1.0,0.0
13683,9149628,0,Monza,917.0437304340303,0.08949948196770305,126,0.0,nan,1.0,0.0
13684,9150345,2,Silverstone,17811.529093515128,0.9959291818566683,1199,1.0,119.9,0.0,0.0
13685,9151755,0,Monza,10115.770139209926,0.6319230319368639,709,0.0,nan,1.0,0.0
13686,9152466,1,Melbourne,16186.988265149295,0.9951596549478525,1085,1.0,108.5,0.0,0.0
13687,9153927,2,Silverstone,17913.73888491839,0.9958214777222893,1194,1.0,119.4,0.0,0.0
13688,9154110,0,Monza,11805.90045350045,0.7374433879160428,785,0.0,nan,1.0,0.0
13689,9155754,1,Melbourne,16195.393035493791,0.9957008089618975,1096,1.0,109.60000000000001,0.0,0.0
13690,9156279,0,Monza,10529.657254248857,0.6548313089342904,723,0.0,nan,1.0,0.0
13691,9156717,0,Monza,1102.6513625755906,0.09701565160839626,146,0.0,nan,1.0,0.0
13692,9157428,2,Silverstone,17801.26036028564,0.99553830335589,1167,1.0,116.7,0.0,0.0
13693,9157500,0,Monza,3248.980197034776,0.22325110129298095,261,0.0,nan,1.0,0.0
13694,9157581,0,Monza,-459.6101614013314,0.003055909877390871,27,0.0,nan,1.0,0.0
13695,9158688,0,Monza,4782.856725104153,0.31392868930829576,369,0.0,nan,1.0,0.0
13696,9159081,1,Melbourne,16186.525129437447,0.9952296432788302,1109,1.0,110.9,0.0,0.0
13697,9160962,2,Silverstone,17793.05387529137,0.9953579393665122,1178,1.0,117.80000000000001,0.0,0.0
13698,9161229,0,Monza,12395.806701026857,0.7717354309635738,847,0.0,nan,1.0,0.0
13699,9162333,1,Melbourne,16039.94229862839,0.9953986473591638,1084,1.0,108.4,0.0,0.0
13700,9163665,0,Monza,11602.184514932334,0.7209015511791117,812,0.0,nan,1.0,0.0
13701,9164007,0,Monza,839.4461405128241,0.0838588287359759,114,0.0,nan,1.0,0.0
13702,9164490,0,Monza,1300.3942495286465,0.11080875694680214,161,0.0,nan,1.0,0.0
13703,9164544,2,Silverstone,18007.42861406505,0.9952935740155088,1194,1.0,119.4,0.0,0.0
13704,9165036,0,Monza,1925.6835101246834,0.1513368361862636,182,0.0,nan,1.0,0.0
13705,9165606,1,Melbourne,16240.269065640867,0.9950811196547967,1091,1.0,109.10000000000001,0.0,0.0
13706,9166113,1,Melbourne,1338.4093840643764,0.12096937017597711,169,0.0,nan,1.0,0.0
13707,9167472,1,Melbourne,5334.690637908876,0.3826635724974518,453,0.0,nan,1.0,0.0
13708,9167550,0,Monza,12694.396671310067,0.7830278055922527,838,0.0,nan,1.0,0.0
13709,9167676,2,Silverstone,14207.993638470769,0.86354569952363,1044,0.0,nan,1.0,0.0
13710,9167682,1,Melbourne,61.87563906610012,0.03747789884617394,70,0.0,nan,1.0,0.0
13711,9168660,0,Monza,5102.833872020245,0.3343468188701718,370,0.0,nan,1.0,0.0
13712,9168819,0,Monza,-250.98315216600895,0.015982493830920937,53,0.0,nan,1.0,0.0
13713,9169698,0,Monza,3674.6825171113014,0.24772851734484794,293,0.0,nan,1.0,0.0
13714,9170991,1,Melbourne,16299.728381156921,0.9953798947253863,1103,1.0,110.30000000000001,0.0,0.0
13715,9171267,2,Silverstone,17875.895629234612,0.995906828168401,1197,1.0,119.7,0.0,0.0
13716,9171366,0,Monza,7704.586315505207,0.4887462796207292,556,0.0,nan,1.0,0.0
13717,9172335,1,Melbourne,5555.357930608094,0.3977854982519504,448,0.0,nan,1.0,0.0
13718,9172887,0,Monza,7247.081034814008,0.45843543452225244,507,0.0,nan,1.0,0.0
13719,9174798,2,Silverstone,17797.17728679627,0.995705644973995,1177,1.0,117.7,0.0,0.0
13720,9175278,0,Monza,11816.02066611126,0.7299209463150558,797,0.0,nan,1.0,0.0
13721,9175548,0,Monza,450.79300314188004,0.05674636715410444,90,0.0,nan,1.0,0.0
13722,9175668,1,Melbourne,16232.088199146092,0.9951784075816299,1111,1.0,111.10000000000001,0.0,0.0
13723,9176097,0,Monza,1989.3258552849293,0.14798106599544253,183,0.0,nan,1.0,0.0
13724,9177387,1,Melbourne,7336.656229041517,0.5210425745606101,573,0.0,nan,1.0,0.0
13725,9178266,2,Silverstone,17974.205229260027,0.9955752968437089,1156,1.0,115.60000000000001,0.0,0.0
13726,9178272,0,Monza,10687.213958740234,0.6697239047238844,725,0.0,nan,1.0,0.0
13727,9179472,0,Monza,5414.492783099413,0.3541432337797198,400,0.0,nan,1.0,0.0
13728,9180033,0,Monza,1745.705954194069,0.13331165448704682,187,0.0,nan,1.0,0.0
13729,9180663,1,Melbourne,16251.528240084648,0.9953881882734943,1092,1.0,109.2,0.0,0.0
13730,9180978,0,Monza,4172.543691284955,0.277014671706835,315,0.0,nan,1.0,0.0
13731,9181815,2,Silverstone,18017.957925915718,0.9958007725666911,1183,1.0,118.30000000000001,0.0,0.0
13732,9182619,0,Monza,7774.280721642077,0.4891439535266927,547,0.0,nan,1.0,0.0
13733,9183216,0,Monza,2096.3035139366984,0.15632238250647182,199,0.0,nan,1.0,0.0
13734,9183420,0,Monza,-90.42072869837284,0.028562675836251532,68,0.0,nan,1.0,0.0
13735,9183921,1,Melbourne,16200.909675140865,0.9952532338156708,1086,1.0,108.60000000000001,0.0,0.0
13736,9183969,0,Monza,1917.5409896448255,0.15115164997039213,183,0.0,nan,1.0,0.0
13737,9184602,0,Monza,2570.780200213194,0.18907502099367415,211,0.0,nan,1.0,0.0
13738,9185328,2,Silverstone,17805.991929627955,0.9954548606456973,1171,1.0,117.10000000000001,0.0,0.0
13739,9186609,0,Monza,9823.011574678123,0.6105950886524195,669,0.0,nan,1.0,0.0
13740,9186888,0,Monza,340.73907919973135,0.052911353314892294,93,0.0,nan,1.0,0.0
13741,9187236,1,Melbourne,16352.397991508245,0.9961366809902386,1105,1.0,110.5,0.0,0.0
13742,9187320,0,Monza,1168.6247985512018,0.09967521575965055,144,0.0,nan,1.0,0.0
13743,9188802,2,Silverstone,17811.37892833352,0.9955792159968467,1158,1.0,115.80000000000001,0.0,0.0
13744,9188967,1,Melbourne,7360.692827373743,0.5103286696254975,577,0.0,nan,1.0,0.0
13745,9189276,0,Monza,9639.770226202905,0.5988847590226418,652,0.0,nan,1.0,0.0
13746,9189849,0,Monza,2175.8948305398226,0.15912800888598685,191,0.0,nan,1.0,0.0
13747,9190344,0,Monza,1451.7577134519815,0.11892416759386268,165,0.0,nan,1.0,0.0
13748,9191136,0,Monza,3016.1291404087096,0.21144747230091512,264,0.0,nan,1.0,0.0
13749,9192279,1,Melbourne,16237.954101637006,0.995015393286041,1104,1.0,110.4,0.0,0.0
13750,9192297,2,Silverstone,17942.14111175388,0.9950607887608808,1165,1.0,116.5,0.0,0.0
13751,9192681,1,Melbourne,1205.789260931313,0.11069426304867695,134,0.0,nan,1.0,0.0
13752,9192951,0,Monza,8732.373538464308,0.5435753032424285,605,0.0,nan,1.0,0.0
13753,9194511,0,Monza,7668.503908177838,0.4876757139746612,520,0.0,nan,1.0,0.0
13754,9195780,2,Silverstone,17993.08035135269,0.9956291281746384,1161,1.0,116.10000000000001,0.0,0.0
13755,9195930,1,Melbourne,16303.317664880306,0.9952064674193952,1083,1.0,108.30000000000001,0.0,0.0
13756,9196779,0,Monza,11243.937719017267,0.6974437661310602,756,0.0,nan,1.0,0.0
13757,9196872,0,Monza,-432.972603648901,0.004719075630691461,31,0.0,nan,1.0,0.0
13758,9196956,0,Monza,-396.1394498348236,0.006746858369818223,28,0.0,nan,1.0,0.0
13759,9197928,0,Monza,4490.468229465187,0.29486701082968314,324,0.0,nan,1.0,0.0
13760,9198570,0,Monza,2401.454396378249,0.17311293475120534,214,0.0,nan,1.0,0.0
13761,9199287,2,Silverstone,17977.55496107973,0.9952495716718137,1169,1.0,116.9,0.0,0.0
13762,9199290,1,Melbourne,16262.822295747697,0.995658373640745,1120,1.0,112.0,0.0,0.0
13763,9199338,0,Monza,2958.2585613019764,0.20966005848713656,256,0.0,nan,1.0,0.0
13764,9199617,0,Monza,318.73457769304514,0.0496844560964466,93,0.0,nan,1.0,0.0
13765,9200235,1,Melbourne,3480.7833480536938,0.26124386841862035,315,0.0,nan,1.0,0.0
13766,9200709,0,Monza,4958.707493837923,0.3205707374239923,364,0.0,nan,1.0,0.0
13767,9200961,0,Monza,208.0805594176054,0.04436253439985752,84,0.0,nan,1.0,0.0
13768,9202869,2,Silverstone,17832.18474267423,0.9958031468684598,1194,1.0,119.4,0.0,0.0
13769,9202956,0,Monza,9367.936040759087,0.5823167592513417,665,0.0,nan,1.0,0.0
13770,9203376,1,Melbourne,13935.397233061492,0.9422068707622849,1047,0.0,nan,1.0,0.0
13771,9203583,0,Monza,2252.2980451509356,0.1619664490812959,209,0.0,nan,1.0,0.0
13772,9205359,0,Monza,8307.840893611312,0.5234822193404234,592,0.0,nan,1.0,0.0
13773,9206319,1,Melbourne,12926.547133117914,0.8767280413800133,981,0.0,nan,1.0,0.0
13774,9206454,2,Silverstone,17810.528806835413,0.9955008147898637,1195,1.0,119.5,0.0,0.0
13775,9207360,1,Melbourne,4085.1134544461966,0.29652878612220324,347,0.0,nan,1.0,0.0
13776,9207822,0,Monza,12008.05781577155,0.7487593430072049,821,0.0,nan,1.0,0.0
13777,9208440,0,Monza,2326.2553385049105,0.169935570207417,206,0.0,nan,1.0,0.0
13778,9208959,0,Monza,1817.9054124355316,0.13585354608913655,173,0.0,nan,1.0,0.0
13779,9209022,0,Monza,-444.6988771483302,0.003772895079528035,21,0.0,nan,1.0,0.0
13780,9209802,0,Monza,3039.3058596923947,0.21155366344041246,260,0.0,nan,1.0,0.0
13781,9209985,0,Monza,-248.87164022773504,0.01598234625538461,61,0.0,nan,1.0,0.0
13782,9210003,2,Silverstone,17921.799098335207,0.9958018197478206,1183,1.0,118.30000000000001,0.0,0.0
13783,9210549,0,Monza,1869.3304903060198,0.14101612787681642,188,0.0,nan,1.0,0.0
13784,9210633,1,Melbourne,16200.234818704426,0.9953650124140593,1091,1.0,109.10000000000001,0.0,0.0
13785,9211710,0,Monza,5255.968050291762,0.34833310058563033,387,0.0,nan,1.0,0.0
13786,9213525,2,Silverstone,17976.247644029558,0.995231323763024,1174,1.0,117.4,0.0,0.0
13787,9213981,1,Melbourne,16235.397702880204,0.9954588677334811,1116,1.0,111.60000000000001,0.0,0.0
13788,9214173,0,Monza,11930.41835013777,0.741569694781746,821,0.0,nan,1.0,0.0
13789,9214332,0,Monza,-188.36557937413454,0.020239900478431456,53,0.0,nan,1.0,0.0
13790,9215826,0,Monza,6977.906394511461,0.44731186522491273,498,0.0,nan,1.0,0.0
13791,9217053,2,Silverstone,17904.33968887478,0.9958300210614045,1176,1.0,117.60000000000001,0.0,0.0
13792,9217314,1,Melbourne,16206.023463092744,0.9954024485687133,1111,1.0,111.10000000000001,0.0,0.0
13793,9217935,0,Monza,10284.339134722948,0.6412956069545688,703,0.0,nan,1.0,0.0
13794,9218643,1,Melbourne,5393.635913334787,0.3879940201675131,443,0.0,nan,1.0,0.0
13795,9218787,0,Monza,3687.6820555105805,0.24989668658346104,284,0.0,nan,1.0,0.0
13796,9219570,0,Monza,3163.346107453108,0.21901284784186378,261,0.0,nan,1.0,0.0
13797,9220638,2,Silverstone,17898.285355675966,0.9955686612405128,1195,1.0,119.5,0.0,0.0
13798,9220998,0,Monza,7053.818258404732,0.4511093210901295,476,0.0,nan,1.0,0.0
13799,9221877,1,Melbourne,16173.4682764709,0.9951721413452816,1078,1.0,107.80000000000001,0.0,0.0
13800,9221976,0,Monza,4288.406514115632,0.285176800552253,326,0.0,nan,1.0,0.0
13801,9222756,0,Monza,3189.752843387425,0.22162413371051953,260,0.0,nan,1.0,0.0
13802,9223143,0,Monza,1001.4449447095394,0.0917016252030007,129,0.0,nan,1.0,0.0
13803,9223572,1,Melbourne,7299.572980195284,0.5097732322785998,565,0.0,nan,1.0,0.0
13804,9223806,0,Monza,2611.7016780674458,0.18266935726384498,221,0.0,nan,1.0,0.0
13805,9224181,2,Silverstone,17834.326317436993,0.9960494521646002,1181,1.0,118.10000000000001,0.0,0.0
13806,9224370,0,Monza,1987.1661746874452,0.15042690651148805,188,0.0,nan,1.0,0.0
13807,9224760,0,Monza,1168.2875532954931,0.09792585798730243,130,0.0,nan,1.0,0.0
13808,9226611,0,Monza,9140.857581019402,0.5720015454953453,617,0.0,nan,1.0,0.0
13809,9226866,1,Melbourne,16137.174339279532,0.9953382426837775,1098,1.0,109.80000000000001,0.0,0.0
13810,9227211,0,Monza,2319.4215526655316,0.17005993422010207,200,0.0,nan,1.0,0.0
13811,9227547,0,Monza,721.830501370132,0.07672441065498746,112,0.0,nan,1.0,0.0
13812,9227685,2,Silverstone,17799.906528629363,0.9953799612746197,1168,1.0,116.80000000000001,0.0,0.0
13813,9228597,0,Monza,4770.944246783853,0.3151179162266807,350,0.0,nan,1.0,0.0
13814,9229707,0,Monza,5043.218867011368,0.3330172370756297,370,0.0,nan,1.0,0.0
13815,9230106,1,Melbourne,16251.368311442435,0.9953938324937345,1080,1.0,108.0,0.0,0.0
13816,9230271,1,Melbourne,-100.16248147934675,0.027013883123081138,55,0.0,nan,1.0,0.0
13817,9230493,0,Monza,3323.4614316150546,0.22934741507533857,262,0.0,nan,1.0,0.0
13818,9231171,2,Silverstone,17842.260699920356,0.9952282133240258,1162,1.0,116.2,0.0,0.0
13819,9232866,0,Monza,11882.763018779457,0.7398869752698819,791,0.0,nan,1.0,0.0
13820,9233370,0,Monza,1525.5052607655525,0.12145993695235772,168,0.0,nan,1.0,0.0
13821,9233508,1,Melbourne,16174.351551305503,0.9952156363975813,1079,1.0,107.9,0.0,0.0
