episodes,timesteps,seed,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
2807,14492319,43,0,Monza,5169.139005988836,0.34187906370321497,368,0.0,nan,1.0,0.0
2808,14492334,43,2,Silverstone,18055.84647808969,0.9950756773955522,1030,1.0,103.0,0.0,0.0
2809,14493402,43,0,Monza,5508.877627320588,0.35746817385983565,361,0.0,nan,1.0,0.0
2810,14494035,43,0,Monza,2841.2647686973214,0.2035125676170025,211,0.0,nan,1.0,0.0
2811,14494428,43,1,Melbourne,16259.714564919472,0.9961230081546772,958,1.0,95.80000000000001,0.0,0.0
2812,14495382,43,2,Silverstone,17919.20444060117,0.9961701786702517,1016,1.0,101.60000000000001,0.0,0.0
2813,14496783,43,0,Monza,17862.337655358016,0.995540773265452,916,1.0,91.60000000000001,0.0,0.0
2814,14497374,43,1,Melbourne,16233.8837345168,0.9957418159497647,982,1.0,98.2,0.0,0.0
2815,14498376,43,1,Melbourne,4086.871115900576,0.310134553372622,334,0.0,nan,1.0,0.0
2816,14498442,43,2,Silverstone,17867.79614339769,0.9950759677031922,1020,1.0,102.0,0.0,0.0
2817,14499585,43,0,Monza,17894.544871896505,0.9958976952411697,934,1.0,93.4,0.0,0.0
2818,14499768,43,0,Monza,-125.89433982223272,0.024814404789070706,61,0.0,nan,1.0,0.0
2819,14501250,43,1,Melbourne,16188.327813990414,0.9952720325247154,958,1.0,95.80000000000001,0.0,0.0
2820,14501502,43,2,Silverstone,17989.870972186327,0.9956343537121555,1020,1.0,102.0,0.0,0.0
2821,14502561,43,0,Monza,17638.358038946986,0.9951757135530168,931,1.0,93.10000000000001,0.0,0.0
2822,14504130,43,1,Melbourne,16083.498309150338,0.9959588304585899,960,1.0,96.0,0.0,0.0
2823,14504559,43,2,Silverstone,18004.109129339457,0.9955836120839643,1019,1.0,101.9,0.0,0.0
2824,14504769,43,1,Melbourne,2421.215160191059,0.19299396591388587,213,0.0,nan,1.0,0.0
2825,14505315,43,0,Monza,17749.97537484765,0.9952964303417327,918,1.0,91.80000000000001,0.0,0.0
2826,14507631,43,2,Silverstone,17998.634206190705,0.9951418260649147,1024,1.0,102.4,0.0,0.0
2827,14507667,43,1,Melbourne,16302.347808875144,0.9952508839770401,966,1.0,96.60000000000001,0.0,0.0
2828,14508060,43,0,Monza,17681.960268765688,0.9958316235653338,915,1.0,91.5,0.0,0.0
2829,14510538,43,1,Melbourne,16277.195326551795,0.9957515147935243,957,1.0,95.7,0.0,0.0
2830,14510715,43,2,Silverstone,17993.028282806277,0.9956709739472948,1028,1.0,102.80000000000001,0.0,0.0
2831,14510874,43,0,Monza,17793.93152690679,0.9958761913773048,938,1.0,93.80000000000001,0.0,0.0
2832,14513427,43,1,Melbourne,16365.466805294156,0.9954573933249286,963,1.0,96.30000000000001,0.0,0.0
2833,14513706,43,0,Monza,17738.128323048353,0.9955432188029111,944,1.0,94.4,0.0,0.0
2834,14513793,43,2,Silverstone,18041.266496166587,0.9956584077737418,1026,1.0,102.60000000000001,0.0,0.0
2835,14514012,43,0,Monza,576.3264719992876,0.06459579397915424,102,0.0,nan,1.0,0.0
2836,14516364,43,1,Melbourne,16198.710387341678,0.996010020080523,979,1.0,97.9,0.0,0.0
2837,14516838,43,0,Monza,17744.295156698674,0.9950313425140496,942,1.0,94.2,0.0,0.0
2838,14516883,43,2,Silverstone,18035.438218146563,0.9951861187162496,1030,1.0,103.0,0.0,0.0
2839,14517588,43,0,Monza,3290.9275971725583,0.2255196956840649,250,0.0,nan,1.0,0.0
2840,14519232,43,1,Melbourne,16328.865978196263,0.9951647232272518,956,1.0,95.60000000000001,0.0,0.0
2841,14519940,43,2,Silverstone,18063.53418236971,0.9957459147908923,1019,1.0,101.9,0.0,0.0
2842,14520357,43,0,Monza,17896.93278568983,0.9955315814177607,923,1.0,92.30000000000001,0.0,0.0
2843,14521020,43,0,Monza,3213.8662509322166,0.2167870714385343,221,0.0,nan,1.0,0.0
2844,14521605,43,0,Monza,2134.110591210425,0.15595776354418758,195,0.0,nan,1.0,0.0
2845,14522151,43,1,Melbourne,16126.810640087351,0.995376715531945,973,1.0,97.30000000000001,0.0,0.0
2846,14522823,43,0,Monza,7133.812307707965,0.45542620067878,406,0.0,nan,1.0,0.0
2847,14523033,43,2,Silverstone,18129.073492109776,0.9954999827474317,1031,1.0,103.10000000000001,0.0,0.0
2848,14525088,43,1,Melbourne,16130.256070405245,0.9951395661313243,979,1.0,97.9,0.0,0.0
2849,14525628,43,0,Monza,17842.34811936319,0.9950031345043916,935,1.0,93.5,0.0,0.0
2850,14526171,43,2,Silverstone,18070.871485620737,0.9956082260245703,1046,1.0,104.60000000000001,0.0,0.0
